time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
,,,,,0.028479,0.028768000000000002,0.02861044,0.028608,7.302086277222429e-05,8192,64,8,4,131072,70,0,448,False,FLASH_ATTENTION
,,,,,0.028543000000000002,0.028896,0.02872798,0.028720499999999996,7.137015903022802e-05,8192,64,8,4,131072,71,0,448,False,FLASH_ATTENTION
,,,,,0.028673000000000004,0.029024,0.028837680000000004,0.028831999999999997,7.19751179227934e-05,8192,64,8,4,131072,72,0,448,False,FLASH_ATTENTION
,,,,,0.028671999999999996,0.029055000000000004,0.028862919999999997,0.028863,8.55045823333466e-05,8192,64,8,4,131072,73,0,448,False,FLASH_ATTENTION
,,,,,0.028704,0.029057,0.028880919999999997,0.028863999999999997,7.192880924914569e-05,8192,64,8,4,131072,74,0,448,False,FLASH_ATTENTION
,,,,,0.028831999999999997,0.029153000000000002,0.02899744,0.028992999999999998,7.090166711721266e-05,8192,64,8,4,131072,75,0,448,False,FLASH_ATTENTION
,,,,,0.028510999999999998,0.028960000000000003,0.028766420000000004,0.0287675,8.697886869809304e-05,8192,64,8,4,131072,76,0,448,False,FLASH_ATTENTION
,,,,,0.028606,0.028992,0.0287525,0.028736,8.135533172447884e-05,8192,64,8,4,131072,77,0,448,False,FLASH_ATTENTION
,,,,,0.028703000000000003,0.029056000000000002,0.02883934,0.028832,7.736035418740001e-05,8192,64,8,4,131072,78,0,448,False,FLASH_ATTENTION
,,,,,0.028768000000000002,0.029057000000000003,0.028905520000000004,0.028896,6.539242769617898e-05,8192,64,8,4,131072,79,0,448,False,FLASH_ATTENTION
,,,,,0.028862999999999996,0.029153,0.028993580000000005,0.028991500000000003,6.638285622056374e-05,8192,64,8,4,131072,80,0,448,False,FLASH_ATTENTION
,,,,,0.028767000000000004,0.029088,0.02891116,0.028912,6.213158938897303e-05,8192,64,8,4,131072,81,0,448,False,FLASH_ATTENTION
,,,,,0.028863,0.029215,0.028968760000000003,0.02896,6.722486444761336e-05,8192,64,8,4,131072,82,0,448,False,FLASH_ATTENTION
,,,,,0.028608,0.028896,0.028778680000000004,0.028784000000000004,6.062456267883509e-05,8192,64,8,4,131072,83,0,448,False,FLASH_ATTENTION
,,,,,0.028704,0.029058,0.028845639999999995,0.028830999999999996,8.164919105539247e-05,8192,64,8,4,131072,84,0,448,False,FLASH_ATTENTION
,,,,,0.028671000000000002,0.028928,0.028781800000000003,0.028768000000000002,6.250919932297924e-05,8192,64,8,4,131072,85,0,448,False,FLASH_ATTENTION
,,,,,0.028799,0.029119000000000003,0.028934159999999997,0.028928500000000003,7.25736481100409e-05,8192,64,8,4,131072,86,0,448,False,FLASH_ATTENTION
,,,,,0.029183999999999998,0.029503,0.02934492,0.0293435,7.384276267854513e-05,8192,64,8,4,131072,87,0,448,False,FLASH_ATTENTION
,,,,,0.029087000000000005,0.029439999999999997,0.02922344,0.029216,7.084635770454234e-05,8192,64,8,4,131072,88,0,448,False,FLASH_ATTENTION
,,,,,0.029023999999999998,0.029312,0.02915168,0.0291515,6.99835523533929e-05,8192,64,8,4,131072,89,0,448,False,FLASH_ATTENTION
,,,,,0.028959,0.02928,0.029098000000000002,0.029088,6.140032573203438e-05,8192,64,8,4,131072,90,0,448,False,FLASH_ATTENTION
,,,,,0.028991999999999997,0.029311000000000004,0.029158180000000002,0.029151999999999997,7.869858702670598e-05,8192,64,8,4,131072,91,0,448,False,FLASH_ATTENTION
,,,,,0.029023000000000004,0.02944,0.029178620000000002,0.029152499999999998,8.306741599447954e-05,8192,64,8,4,131072,92,0,448,False,FLASH_ATTENTION
,,,,,0.029087,0.029375000000000002,0.029222200000000004,0.029214999999999998,6.489869027954258e-05,8192,64,8,4,131072,93,0,448,False,FLASH_ATTENTION
,,,,,0.029119,0.029441,0.029274479999999995,0.029248000000000003,8.160618604003002e-05,8192,64,8,4,131072,94,0,448,False,FLASH_ATTENTION
,,,,,0.029375000000000002,0.029791999999999996,0.029524840000000007,0.029504,7.315609612328913e-05,8192,64,8,4,131072,95,0,448,False,FLASH_ATTENTION
,,,,,0.029183999999999998,0.029536000000000003,0.029334740000000005,0.0293275,7.790553510502325e-05,8192,64,8,4,131072,96,0,448,False,FLASH_ATTENTION
,,,,,0.029279999999999997,0.029695000000000006,0.02946658,0.0294565,8.700921560386642e-05,8192,64,8,4,131072,97,0,448,False,FLASH_ATTENTION
,,,,,0.028928000000000002,0.029279,0.029118380000000003,0.0291205,7.699477644619753e-05,8192,64,8,4,131072,98,0,448,False,FLASH_ATTENTION
,,,,,0.029313000000000002,0.029728999999999995,0.02947764,0.029471999999999998,8.387771098450376e-05,8192,64,8,4,131072,99,0,448,False,FLASH_ATTENTION
,,,,,0.029217,0.029599,0.02940012,0.0294075,9.282168712106028e-05,8192,64,8,4,131072,100,0,448,False,FLASH_ATTENTION
,,,,,0.029280999999999998,0.029535000000000002,0.0294166,0.029408,7.054332002393994e-05,8192,64,8,4,131072,101,0,448,False,FLASH_ATTENTION
,,,,,0.029405999999999998,0.029759999999999998,0.029579799999999996,0.029568999999999998,7.62965267885768e-05,8192,64,8,4,131072,102,0,448,False,FLASH_ATTENTION
,,,,,0.029313000000000002,0.029632000000000002,0.029470999999999997,0.0294705,7.092277490341185e-05,8192,64,8,4,131072,103,0,448,False,FLASH_ATTENTION
,,,,,0.029183,0.029536,0.029402739999999997,0.029407499999999996,6.788985491220281e-05,8192,64,8,4,131072,104,0,448,False,FLASH_ATTENTION
,,,,,0.029183,0.029471999999999998,0.02931158,0.02928,7.800412553192282e-05,8192,64,8,4,131072,105,0,448,False,FLASH_ATTENTION
,,,,,0.029567,0.029886999999999997,0.029716799999999998,0.029727,7.73674350098283e-05,8192,64,8,4,131072,106,0,448,False,FLASH_ATTENTION
,,,,,0.029598999999999997,0.029887,0.02972696,0.029727999999999997,6.444624426605507e-05,8192,64,8,4,131072,107,0,448,False,FLASH_ATTENTION
,,,,,0.029407999999999997,0.029729000000000002,0.0295725,0.029568499999999998,8.038886738846377e-05,8192,64,8,4,131072,108,0,448,False,FLASH_ATTENTION
,,,,,0.033886999999999994,0.03423999999999999,0.03405278,0.034048,7.831507900781338e-05,8192,64,8,4,131072,109,0,448,False,FLASH_ATTENTION
,,,,,0.034111999999999996,0.034399,0.03426596,0.034256,7.001627239435087e-05,8192,64,8,4,131072,110,0,448,False,FLASH_ATTENTION
,,,,,0.034176000000000005,0.034496,0.03432858,0.034334500000000004,7.196918507250233e-05,8192,64,8,4,131072,111,0,448,False,FLASH_ATTENTION
,,,,,0.034272,0.034624,0.0344605,0.034464,7.341559779774399e-05,8192,64,8,4,131072,112,0,448,False,FLASH_ATTENTION
,,,,,0.034430999999999996,0.034815000000000006,0.034626960000000005,0.034624,7.953237328283345e-05,8192,64,8,4,131072,113,0,448,False,FLASH_ATTENTION
,,,,,0.034624,0.03504,0.034850299999999994,0.034848,9.457806299560167e-05,8192,64,8,4,131072,114,0,448,False,FLASH_ATTENTION
,,,,,0.034494000000000004,0.034784,0.03465892,0.034656,6.998138038078432e-05,8192,64,8,4,131072,115,0,448,False,FLASH_ATTENTION
,,,,,0.0344,0.034719,0.03454808,0.0345435,6.640898734358309e-05,8192,64,8,4,131072,116,0,448,False,FLASH_ATTENTION
,,,,,0.034399,0.034688000000000004,0.03454117999999999,0.034527999999999996,6.951911679531036e-05,8192,64,8,4,131072,117,0,448,False,FLASH_ATTENTION
,,,,,0.034399,0.034719,0.034563540000000004,0.034559999999999994,7.261658488251823e-05,8192,64,8,4,131072,118,0,448,False,FLASH_ATTENTION
,,,,,0.034464,0.034879999999999994,0.0346292,0.034624,8.410089179075321e-05,8192,64,8,4,131072,119,0,448,False,FLASH_ATTENTION
,,,,,0.034593000000000006,0.034849000000000005,0.0347298,0.03472,6.326073031510059e-05,8192,64,8,4,131072,120,0,448,False,FLASH_ATTENTION
,,,,,0.034782999999999994,0.035232,0.03492942000000001,0.034943,0.00010168895515246476,8192,64,8,4,131072,121,0,448,False,FLASH_ATTENTION
,,,,,0.034688000000000004,0.035072000000000006,0.034886719999999996,0.034879999999999994,7.465602186026292e-05,8192,64,8,4,131072,122,0,448,False,FLASH_ATTENTION
,,,,,0.034593000000000006,0.034943999999999996,0.03477854,0.034782999999999994,6.984617670280845e-05,8192,64,8,4,131072,123,0,448,False,FLASH_ATTENTION
,,,,,0.034751,0.03504,0.0348913,0.034911000000000005,7.182819780559687e-05,8192,64,8,4,131072,124,0,448,False,FLASH_ATTENTION
,,,,,0.034815,0.035134,0.03493394,0.034943,7.275806759391013e-05,8192,64,8,4,131072,125,0,448,False,FLASH_ATTENTION
,,,,,0.034624,0.035040999999999996,0.03483874,0.034847500000000003,7.894930272016353e-05,8192,64,8,4,131072,126,0,448,False,FLASH_ATTENTION
,,,,,0.034814,0.035199,0.035029979999999995,0.035039,8.813909234840082e-05,8192,64,8,4,131072,127,0,448,False,FLASH_ATTENTION
,,,,,0.03481599999999999,0.035232,0.03499475999999999,0.034991499999999995,0.00010505685317960004,8192,64,8,4,131072,128,0,448,False,FLASH_ATTENTION
,,,,,0.03481599999999999,0.035104,0.03494878,0.0349435,7.751110630096801e-05,8192,64,8,4,131072,128,0,448,False,FLASH_ATTENTION
,,,,,0.037472000000000005,0.03792,0.03764264,0.0376305,0.00010787284366326922,8192,64,8,4,131072,136,0,448,False,FLASH_ATTENTION
,,,,,0.037727000000000004,0.038144,0.03792346,0.03792,0.00010439410136592918,8192,64,8,4,131072,144,0,448,False,FLASH_ATTENTION
,,,,,0.037728000000000005,0.038272,0.0379861,0.0379675,0.00010251931525327314,8192,64,8,4,131072,152,0,448,False,FLASH_ATTENTION
,,,,,0.03792,0.03833600000000001,0.038140860000000006,0.038143,0.00010219941487112339,8192,64,8,4,131072,160,0,448,False,FLASH_ATTENTION
,,,,,0.03827200000000001,0.038784000000000006,0.0385107,0.038497500000000004,0.00011427200007000863,8192,64,8,4,131072,168,0,448,False,FLASH_ATTENTION
,,,,,0.038399,0.038784000000000006,0.03856144000000001,0.038559,9.498234783368919e-05,8192,64,8,4,131072,176,0,448,False,FLASH_ATTENTION
,,,,,0.038464000000000005,0.039039,0.038692800000000006,0.038687,0.0001141640924283991,8192,64,8,4,131072,184,0,448,False,FLASH_ATTENTION
,,,,,0.039423,0.039935,0.03967188,0.03968000000000001,0.00010959810947274584,8192,64,8,4,131072,192,0,448,False,FLASH_ATTENTION
,,,,,0.039679,0.040257,0.0398927,0.039873,0.00012639481793174813,8192,64,8,4,131072,200,0,448,False,FLASH_ATTENTION
,,,,,0.039775,0.040286999999999996,0.04000839999999999,0.039999,0.00011715869579335539,8192,64,8,4,131072,208,0,448,False,FLASH_ATTENTION
,,,,,0.040032,0.040608,0.0402856,0.040288,0.00012730153180539512,8192,64,8,4,131072,216,0,448,False,FLASH_ATTENTION
,,,,,0.045312,0.045855,0.04550110000000001,0.045472000000000005,0.00011735795669659553,8192,64,8,4,131072,224,0,448,False,FLASH_ATTENTION
,,,,,0.04569600000000001,0.046207000000000005,0.04597268000000001,0.045982999999999996,0.00011164164814261736,8192,64,8,4,131072,232,0,448,False,FLASH_ATTENTION
,,,,,0.046559,0.048671,0.048284379999999995,0.048352,0.0003675167963508605,8192,64,8,4,131072,240,0,448,False,FLASH_ATTENTION
,,,,,0.048735,0.04944,0.049069720000000004,0.049056499999999996,0.00014138713378522057,8192,64,8,4,131072,248,0,448,False,FLASH_ATTENTION
,,,,,0.04912,0.049823,0.0494102,0.0493755,0.00016060597747281997,8192,64,8,4,131072,256,0,448,False,FLASH_ATTENTION
,,,,,0.016416,0.016544,0.01648956,0.016480500000000002,3.404888250735978e-05,8192,64,8,4,131072,1,0,480,False,FLASH_ATTENTION
,,,,,0.028735,0.028864,0.028794619999999996,0.028800000000000003,3.582953530259596e-05,8192,64,8,4,131072,2,0,480,False,FLASH_ATTENTION
,,,,,0.029055,0.029278000000000002,0.029149040000000005,0.0291515,4.603648987488103e-05,8192,64,8,4,131072,3,0,480,False,FLASH_ATTENTION
,,,,,0.026880000000000005,0.027072,0.026982279999999997,0.026976000000000003,4.03920982371547e-05,8192,64,8,4,131072,4,0,480,False,FLASH_ATTENTION
,,,,,0.02723,0.027392000000000003,0.027303580000000004,0.027296000000000004,4.506310686137847e-05,8192,64,8,4,131072,5,0,480,False,FLASH_ATTENTION
,,,,,0.026528,0.026753000000000006,0.02666614,0.026657,4.2652085529315697e-05,8192,64,8,4,131072,6,0,480,False,FLASH_ATTENTION
,,,,,0.02723,0.027360000000000002,0.02727334,0.027264000000000004,3.2282880912335265e-05,8192,64,8,4,131072,7,0,480,False,FLASH_ATTENTION
,,,,,0.023871,0.024031000000000004,0.023931319999999996,0.023936,3.896841798174504e-05,8192,64,8,4,131072,8,0,480,False,FLASH_ATTENTION
,,,,,0.024063,0.024257,0.024141179999999998,0.024128499999999997,4.2513381422794876e-05,8192,64,8,4,131072,9,0,480,False,FLASH_ATTENTION
,,,,,0.023742000000000003,0.023936,0.023816,0.023808,4.484997212931122e-05,8192,64,8,4,131072,10,0,480,False,FLASH_ATTENTION
,,,,,0.023807000000000002,0.023967000000000002,0.02389526,0.023903,3.3250449621019475e-05,8192,64,8,4,131072,11,0,480,False,FLASH_ATTENTION
,,,,,0.023999000000000003,0.024193,0.0240678,0.024064000000000002,4.04959257209901e-05,8192,64,8,4,131072,12,0,480,False,FLASH_ATTENTION
,,,,,0.023679,0.023871,0.023766319999999997,0.023776000000000002,4.257672603665051e-05,8192,64,8,4,131072,13,0,480,False,FLASH_ATTENTION
,,,,,0.023935,0.024193,0.024068939999999997,0.024064000000000002,4.9049122316306244e-05,8192,64,8,4,131072,14,0,480,False,FLASH_ATTENTION
,,,,,0.024191,0.024353000000000003,0.024262199999999998,0.024256,3.795312898826723e-05,8192,64,8,4,131072,15,0,480,False,FLASH_ATTENTION
,,,,,0.024159000000000003,0.024384,0.024236499999999998,0.024225000000000003,4.09557077829205e-05,8192,64,8,4,131072,16,0,480,False,FLASH_ATTENTION
,,,,,0.024031000000000004,0.024255,0.024123859999999997,0.024128,4.4603143386985695e-05,8192,64,8,4,131072,17,0,480,False,FLASH_ATTENTION
,,,,,0.024193000000000003,0.024416,0.02432682,0.024320500000000002,4.9601891092981225e-05,8192,64,8,4,131072,18,0,480,False,FLASH_ATTENTION
,,,,,0.024352000000000002,0.024546,0.02446642,0.024479,4.257703136668887e-05,8192,64,8,4,131072,19,0,480,False,FLASH_ATTENTION
,,,,,0.024479,0.024609000000000002,0.024536020000000002,0.024543000000000002,4.078553174840289e-05,8192,64,8,4,131072,20,0,480,False,FLASH_ATTENTION
,,,,,0.024415000000000003,0.024544999999999997,0.02448682,0.024480000000000002,3.5763495354900486e-05,8192,64,8,4,131072,21,0,480,False,FLASH_ATTENTION
,,,,,0.024672,0.024895000000000004,0.024756820000000002,0.024751500000000003,4.811681203072439e-05,8192,64,8,4,131072,22,0,480,False,FLASH_ATTENTION
,,,,,0.024511000000000005,0.024737000000000002,0.02462644,0.0246385,4.352156247195164e-05,8192,64,8,4,131072,23,0,480,False,FLASH_ATTENTION
,,,,,0.024734000000000003,0.024896,0.024818760000000002,0.024831,4.193163960543336e-05,8192,64,8,4,131072,24,0,480,False,FLASH_ATTENTION
,,,,,0.024768000000000002,0.024992,0.024875900000000003,0.024864,5.0314312079169107e-05,8192,64,8,4,131072,25,0,480,False,FLASH_ATTENTION
,,,,,0.024800000000000003,0.024992,0.024918900000000008,0.024928000000000002,4.914234426642694e-05,8192,64,8,4,131072,26,0,480,False,FLASH_ATTENTION
,,,,,0.024927,0.025185,0.025052380000000006,0.025055000000000004,5.4884566136574644e-05,8192,64,8,4,131072,27,0,480,False,FLASH_ATTENTION
,,,,,0.025024,0.025216000000000002,0.02512796,0.02512,4.603953084035477e-05,8192,64,8,4,131072,28,0,480,False,FLASH_ATTENTION
,,,,,0.024832,0.025025000000000002,0.02495586,0.024960000000000003,3.883195076222654e-05,8192,64,8,4,131072,29,0,480,False,FLASH_ATTENTION
,,,,,0.024832,0.025088000000000003,0.024997500000000002,0.024992,4.712419760590104e-05,8192,64,8,4,131072,30,0,480,False,FLASH_ATTENTION
,,,,,0.024960000000000003,0.025152,0.025087740000000004,0.025088000000000003,4.035730912734377e-05,8192,64,8,4,131072,31,0,480,False,FLASH_ATTENTION
,,,,,0.024832,0.025056000000000002,0.024938600000000002,0.024928000000000002,4.640861988898176e-05,8192,64,8,4,131072,32,0,480,False,FLASH_ATTENTION
,,,,,0.025151,0.025343000000000004,0.02524408,0.025248000000000003,4.5823504885593624e-05,8192,64,8,4,131072,33,0,480,False,FLASH_ATTENTION
,,,,,0.02512,0.025376000000000003,0.025257959999999996,0.0252635,5.139764975171494e-05,8192,64,8,4,131072,34,0,480,False,FLASH_ATTENTION
,,,,,0.025024,0.025312,0.025155040000000004,0.025152,5.3608566479621714e-05,8192,64,8,4,131072,35,0,480,False,FLASH_ATTENTION
,,,,,0.025055,0.025248000000000003,0.025158900000000005,0.025152,4.927768257538105e-05,8192,64,8,4,131072,36,0,480,False,FLASH_ATTENTION
,,,,,0.025024,0.025248000000000003,0.02516444,0.025167500000000002,4.922038602042877e-05,8192,64,8,4,131072,37,0,480,False,FLASH_ATTENTION
,,,,,0.025216000000000002,0.025472,0.025345759999999995,0.025343500000000005,5.580557678225372e-05,8192,64,8,4,131072,38,0,480,False,FLASH_ATTENTION
,,,,,0.025119000000000002,0.02544,0.025264219999999997,0.025248000000000003,6.0547267485824046e-05,8192,64,8,4,131072,39,0,480,False,FLASH_ATTENTION
,,,,,0.025056000000000002,0.02528,0.025159640000000004,0.025152,5.569120576895453e-05,8192,64,8,4,131072,40,0,480,False,FLASH_ATTENTION
,,,,,0.02509,0.025377000000000004,0.025253200000000003,0.025248000000000003,6.781061863749701e-05,8192,64,8,4,131072,41,0,480,False,FLASH_ATTENTION
,,,,,0.025152,0.025473000000000003,0.025280440000000005,0.02528,5.4487488472125164e-05,8192,64,8,4,131072,42,0,480,False,FLASH_ATTENTION
,,,,,0.025248000000000003,0.025536000000000003,0.0253955,0.025407,5.7815309391198514e-05,8192,64,8,4,131072,43,0,480,False,FLASH_ATTENTION
,,,,,0.025215000000000005,0.02544,0.025320679999999998,0.025312,5.112120499362304e-05,8192,64,8,4,131072,44,0,480,False,FLASH_ATTENTION
,,,,,0.02544,0.025728,0.02561466,0.025616,5.9064578217405816e-05,8192,64,8,4,131072,45,0,480,False,FLASH_ATTENTION
,,,,,0.02547,0.025664000000000003,0.025543180000000002,0.025536000000000003,4.9929025626382644e-05,8192,64,8,4,131072,46,0,480,False,FLASH_ATTENTION
,,,,,0.025215000000000005,0.025441000000000002,0.025326420000000002,0.0253125,4.8872114748596884e-05,8192,64,8,4,131072,47,0,480,False,FLASH_ATTENTION
,,,,,0.0256,0.025856,0.025732740000000004,0.025728,5.8482753013174466e-05,8192,64,8,4,131072,48,0,480,False,FLASH_ATTENTION
,,,,,0.025503000000000005,0.025728,0.025626540000000003,0.025632000000000002,5.941791312390561e-05,8192,64,8,4,131072,49,0,480,False,FLASH_ATTENTION
,,,,,0.025409000000000004,0.025633000000000003,0.025524940000000003,0.025535000000000002,5.1060125342579966e-05,8192,64,8,4,131072,50,0,480,False,FLASH_ATTENTION
,,,,,0.025311,0.025568,0.025479280000000003,0.025488000000000004,5.632017045428739e-05,8192,64,8,4,131072,51,0,480,False,FLASH_ATTENTION
,,,,,0.025632000000000002,0.025889000000000002,0.025784100000000008,0.025791500000000002,5.914296238776053e-05,8192,64,8,4,131072,52,0,480,False,FLASH_ATTENTION
,,,,,0.025537000000000004,0.025793,0.025674820000000004,0.0256645,5.5297627435541785e-05,8192,64,8,4,131072,53,0,480,False,FLASH_ATTENTION
,,,,,0.025728,0.025983000000000006,0.025835100000000003,0.025824000000000003,5.44390484854394e-05,8192,64,8,4,131072,54,0,480,False,FLASH_ATTENTION
,,,,,0.027999000000000003,0.028351000000000005,0.028147140000000005,0.028129,6.45318556993366e-05,8192,64,8,4,131072,55,0,480,False,FLASH_ATTENTION
,,,,,0.028287000000000003,0.028545,0.02838746,0.028383000000000002,6.290348480012775e-05,8192,64,8,4,131072,56,0,480,False,FLASH_ATTENTION
,,,,,0.028288000000000004,0.028576,0.028429580000000003,0.028431500000000002,6.158931400819459e-05,8192,64,8,4,131072,57,0,480,False,FLASH_ATTENTION
,,,,,0.028255000000000002,0.028575,0.02840346,0.028414500000000002,6.45353267598448e-05,8192,64,8,4,131072,58,0,480,False,FLASH_ATTENTION
,,,,,0.028481000000000003,0.028768,0.028621419999999998,0.028608500000000002,5.575628753781845e-05,8192,64,8,4,131072,59,0,480,False,FLASH_ATTENTION
,,,,,0.028415,0.028735000000000004,0.028543980000000004,0.028542500000000002,7.494998065376656e-05,8192,64,8,4,131072,60,0,480,False,FLASH_ATTENTION
,,,,,0.028543,0.028863999999999997,0.02871146,0.028704,6.945680960136329e-05,8192,64,8,4,131072,61,0,480,False,FLASH_ATTENTION
,,,,,0.028543000000000002,0.028767000000000004,0.02863948,0.028609,5.957255744048619e-05,8192,64,8,4,131072,62,0,480,False,FLASH_ATTENTION
,,,,,0.028448000000000005,0.028800000000000003,0.028609100000000002,0.028608,6.981955313520668e-05,8192,64,8,4,131072,63,0,480,False,FLASH_ATTENTION
,,,,,0.028543000000000002,0.028864,0.028636560000000002,0.028639000000000005,6.413210116626445e-05,8192,64,8,4,131072,64,0,480,False,FLASH_ATTENTION
,,,,,0.028480000000000002,0.028801,0.02865148,0.0286715,7.848623828417316e-05,8192,64,8,4,131072,65,0,480,False,FLASH_ATTENTION
,,,,,0.028481,0.028831999999999997,0.028637899999999997,0.02864,7.14647465538077e-05,8192,64,8,4,131072,66,0,480,False,FLASH_ATTENTION
,,,,,0.028640000000000002,0.028896,0.02876126,0.028736,7.290865792208758e-05,8192,64,8,4,131072,67,0,480,False,FLASH_ATTENTION
,,,,,0.028575000000000003,0.028864,0.028689720000000002,0.028688,6.15035088429921e-05,8192,64,8,4,131072,68,0,480,False,FLASH_ATTENTION
,,,,,0.028480000000000002,0.028800000000000003,0.02860122,0.028607,7.165676241639726e-05,8192,64,8,4,131072,69,0,480,False,FLASH_ATTENTION
,,,,,0.028415000000000003,0.028703,0.028548600000000004,0.028543,6.72008928512112e-05,8192,64,8,4,131072,70,0,480,False,FLASH_ATTENTION
,,,,,0.028417,0.028832,0.0286198,0.028608500000000002,7.970119196097366e-05,8192,64,8,4,131072,71,0,480,False,FLASH_ATTENTION
,,,,,0.028640000000000002,0.028991,0.02879394,0.0287995,7.118466407871834e-05,8192,64,8,4,131072,72,0,480,False,FLASH_ATTENTION
,,,,,0.028735000000000004,0.029055,0.02889142,0.028895499999999998,7.046363317343192e-05,8192,64,8,4,131072,73,0,480,False,FLASH_ATTENTION
,,,,,0.028832,0.029153,0.028979919999999996,0.0289755,6.9166419597952e-05,8192,64,8,4,131072,74,0,480,False,FLASH_ATTENTION
,,,,,0.028895999999999998,0.029153,0.029032839999999997,0.029025000000000002,6.312887136643621e-05,8192,64,8,4,131072,75,0,480,False,FLASH_ATTENTION
,,,,,0.028607999999999998,0.028834,0.028725459999999998,0.0287355,6.341362944982746e-05,8192,64,8,4,131072,76,0,480,False,FLASH_ATTENTION
,,,,,0.028543999999999996,0.028831,0.02867564,0.028671999999999996,6.962320302887539e-05,8192,64,8,4,131072,77,0,480,False,FLASH_ATTENTION
,,,,,0.028672,0.029089999999999998,0.02889122,0.028864,8.413805084502448e-05,8192,64,8,4,131072,78,0,480,False,FLASH_ATTENTION
,,,,,0.028832,0.029089000000000004,0.028966160000000008,0.02896,7.05445561329859e-05,8192,64,8,4,131072,79,0,480,False,FLASH_ATTENTION
,,,,,0.028959000000000002,0.029343,0.0290852,0.029087000000000002,7.042215560461085e-05,8192,64,8,4,131072,80,0,480,False,FLASH_ATTENTION
,,,,,0.028703000000000003,0.02912,0.02891248,0.028896,8.056059582699191e-05,8192,64,8,4,131072,81,0,480,False,FLASH_ATTENTION
,,,,,0.028801,0.029119999999999997,0.02898618,0.028991499999999996,6.72965645482735e-05,8192,64,8,4,131072,82,0,480,False,FLASH_ATTENTION
,,,,,0.028735000000000004,0.029056000000000002,0.02887594,0.0288645,6.867034585612597e-05,8192,64,8,4,131072,83,0,480,False,FLASH_ATTENTION
,,,,,0.028639000000000005,0.029023,0.028874459999999998,0.028895,7.602215729640916e-05,8192,64,8,4,131072,84,0,480,False,FLASH_ATTENTION
,,,,,0.028641000000000003,0.029055,0.028875500000000002,0.028864,7.943834086887801e-05,8192,64,8,4,131072,85,0,480,False,FLASH_ATTENTION
,,,,,0.028864,0.029216,0.02900534,0.028991999999999997,7.522781666378409e-05,8192,64,8,4,131072,86,0,480,False,FLASH_ATTENTION
,,,,,0.029215,0.029536000000000003,0.029343140000000004,0.029343,8.172441740385805e-05,8192,64,8,4,131072,87,0,480,False,FLASH_ATTENTION
,,,,,0.029055000000000004,0.029409,0.029221519999999997,0.029216000000000002,7.303868563987151e-05,8192,64,8,4,131072,88,0,480,False,FLASH_ATTENTION
,,,,,0.029087,0.029407,0.029221540000000004,0.029216,7.33869770463396e-05,8192,64,8,4,131072,89,0,480,False,FLASH_ATTENTION
,,,,,0.029057,0.029375000000000005,0.02921642,0.0292155,7.443469352392119e-05,8192,64,8,4,131072,90,0,480,False,FLASH_ATTENTION
,,,,,0.02896,0.029311000000000004,0.02914914,0.029151,8.207777043755525e-05,8192,64,8,4,131072,91,0,480,False,FLASH_ATTENTION
,,,,,0.028960000000000003,0.029281,0.029129420000000007,0.0291205,7.736694126046302e-05,8192,64,8,4,131072,92,0,480,False,FLASH_ATTENTION
,,,,,0.029088,0.029439999999999997,0.029265619999999996,0.029248500000000004,7.69079683777953e-05,8192,64,8,4,131072,93,0,480,False,FLASH_ATTENTION
,,,,,0.029183,0.029566999999999996,0.02936502,0.029375000000000002,6.87393599039154e-05,8192,64,8,4,131072,94,0,480,False,FLASH_ATTENTION
,,,,,0.029311999999999998,0.029632,0.029468519999999998,0.029455999999999996,7.100739116458299e-05,8192,64,8,4,131072,95,0,480,False,FLASH_ATTENTION
,,,,,0.029344,0.029601000000000002,0.029450120000000003,0.02944,5.961430700763067e-05,8192,64,8,4,131072,96,0,480,False,FLASH_ATTENTION
,,,,,0.029214999999999998,0.029631000000000005,0.02935078,0.0293435,8.343579327842544e-05,8192,64,8,4,131072,97,0,480,False,FLASH_ATTENTION
,,,,,0.028990999999999996,0.029344,0.029188699999999998,0.0292,7.330600248274385e-05,8192,64,8,4,131072,98,0,480,False,FLASH_ATTENTION
,,,,,0.02928,0.029568999999999995,0.0294443,0.029439999999999997,6.681055305863042e-05,8192,64,8,4,131072,99,0,480,False,FLASH_ATTENTION
,,,,,0.029343,0.029695,0.029483839999999997,0.029471999999999998,7.83010498013918e-05,8192,64,8,4,131072,100,0,480,False,FLASH_ATTENTION
,,,,,0.029407999999999997,0.029759000000000004,0.029552480000000002,0.0295365,7.998530865102722e-05,8192,64,8,4,131072,101,0,480,False,FLASH_ATTENTION
,,,,,0.02944,0.029791000000000005,0.029586919999999996,0.029599,7.065121088842013e-05,8192,64,8,4,131072,102,0,480,False,FLASH_ATTENTION
,,,,,0.029278999999999996,0.029599,0.029448659999999998,0.029455500000000003,7.806448872566809e-05,8192,64,8,4,131072,103,0,480,False,FLASH_ATTENTION
