time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.061247,0.061471,0.06135384,0.061344,4.4637813566525956e-05,,,,,,8192,64,8,2,131072,1,32,992,True,FLASH_ATTENTION
0.061376,0.061567000000000004,0.06147340000000002,0.0614715,4.156729483620453e-05,,,,,,8192,64,8,2,131072,1,32,1024,True,FLASH_ATTENTION
0.06470300000000001,0.064928,0.06478533999999998,0.06478350000000001,4.529088650048734e-05,,,,,,8192,64,8,2,131072,1,32,1056,True,FLASH_ATTENTION
0.064768,0.06495999999999999,0.0648665,0.064863,4.0519254682187506e-05,,,,,,8192,64,8,2,131072,1,32,1088,True,FLASH_ATTENTION
0.068096,0.068288,0.06819482,0.06819199999999999,4.154019258501257e-05,,,,,,8192,64,8,2,131072,1,32,1120,True,FLASH_ATTENTION
0.068191,0.06844700000000001,0.06830338,0.068288,5.556073793606492e-05,,,,,,8192,64,8,2,131072,1,32,1152,True,FLASH_ATTENTION
0.071488,0.071775,0.0716066,0.071615,5.389545435377629e-05,,,,,,8192,64,8,2,131072,1,32,1184,True,FLASH_ATTENTION
0.07158199999999999,0.07187,0.07173266,0.071742,7.527698453046533e-05,,,,,,8192,64,8,2,131072,1,32,1216,True,FLASH_ATTENTION
0.074912,0.075104,0.07501079999999999,0.07500799999999999,4.1572106032771465e-05,,,,,,8192,64,8,2,131072,1,32,1248,True,FLASH_ATTENTION
0.07503900000000001,0.07523099999999999,0.07511868,0.075104,4.667737781838281e-05,,,,,,8192,64,8,2,131072,1,32,1280,True,FLASH_ATTENTION
0.078334,0.078559,0.07841178,0.078399,5.0036102965760104e-05,,,,,,8192,64,8,2,131072,1,32,1312,True,FLASH_ATTENTION
0.07840000000000001,0.07868800000000001,0.07853556,0.078527,6.132345717586434e-05,,,,,,8192,64,8,2,131072,1,32,1344,True,FLASH_ATTENTION
0.08169499999999999,0.081952,0.08183162000000001,0.08182299999999999,5.96971992642867e-05,,,,,,8192,64,8,2,131072,1,32,1376,True,FLASH_ATTENTION
0.08182299999999999,0.08211199999999999,0.0819426,0.081951,6.342050141712902e-05,,,,,,8192,64,8,2,131072,1,32,1408,True,FLASH_ATTENTION
0.085119,0.085375,0.08523195999999998,0.0852155,5.94323009818724e-05,,,,,,8192,64,8,2,131072,1,32,1440,True,FLASH_ATTENTION
0.085216,0.08556699999999999,0.08534024000000001,0.085312,6.922096792157646e-05,,,,,,8192,64,8,2,131072,1,32,1472,True,FLASH_ATTENTION
0.08854300000000001,0.088767,0.08866218,0.0886545,5.160298053407208e-05,,,,,,8192,64,8,2,131072,1,32,1504,True,FLASH_ATTENTION
0.088639,0.088928,0.08875202,0.088735,7.356534238349001e-05,,,,,,8192,64,8,2,131072,1,32,1536,True,FLASH_ATTENTION
0.091935,0.092224,0.09203338,0.092031,5.271428269454027e-05,,,,,,8192,64,8,2,131072,1,32,1568,True,FLASH_ATTENTION
0.092031,0.09238400000000001,0.09216045999999999,0.092128,7.407245371931547e-05,,,,,,8192,64,8,2,131072,1,32,1600,True,FLASH_ATTENTION
0.095359,0.09564700000000001,0.09546146,0.095455,6.680365558859759e-05,,,,,,8192,64,8,2,131072,1,32,1632,True,FLASH_ATTENTION
0.09542300000000001,0.09570999999999999,0.09557149999999998,0.095583,6.450651129924578e-05,,,,,,8192,64,8,2,131072,1,32,1664,True,FLASH_ATTENTION
0.09875199999999999,0.09907200000000001,0.09887616000000002,0.0988635,6.844541182577635e-05,,,,,,8192,64,8,2,131072,1,32,1696,True,FLASH_ATTENTION
0.09884699999999999,0.099199,0.09900004,0.098975,8.930172674702244e-05,,,,,,8192,64,8,2,131072,1,32,1728,True,FLASH_ATTENTION
0.102173,0.102429,0.10228730000000001,0.10227,6.59373187201306e-05,,,,,,8192,64,8,2,131072,1,32,1760,True,FLASH_ATTENTION
0.10224,0.102592,0.10239084,0.1023845,8.59603071190412e-05,,,,,,8192,64,8,2,131072,1,32,1792,True,FLASH_ATTENTION
0.105535,0.10585599999999999,0.10568169999999999,0.105695,7.052637804396073e-05,,,,,,8192,64,8,2,131072,1,32,1824,True,FLASH_ATTENTION
0.10563,0.10595099999999999,0.10576404,0.10574249999999999,7.254239036591074e-05,,,,,,8192,64,8,2,131072,1,32,1856,True,FLASH_ATTENTION
0.109023,0.109247,0.10912137999999999,0.10911850000000001,5.9617410208762556e-05,,,,,,8192,64,8,2,131072,1,32,1888,True,FLASH_ATTENTION
0.109021,0.109405,0.10920002000000004,0.109181,9.189569957293806e-05,,,,,,8192,64,8,2,131072,1,32,1920,True,FLASH_ATTENTION
0.112383,0.11264,0.11246904000000002,0.11244799999999999,6.081840510897965e-05,,,,,,8192,64,8,2,131072,1,32,1952,True,FLASH_ATTENTION
0.112479,0.112831,0.11261279999999997,0.11257500000000001,9.298537519416705e-05,,,,,,8192,64,8,2,131072,1,32,1984,True,FLASH_ATTENTION
0.115775,0.116096,0.11591099999999999,0.115903,7.420862483566181e-05,,,,,,8192,64,8,2,131072,1,32,2016,True,FLASH_ATTENTION
0.009888000000000001,0.009984,0.00994096,0.009952,2.0858533026078427e-05,,,,,,8192,64,8,2,131072,1,64,64,True,FLASH_ATTENTION
0.013888000000000001,0.014048,0.013955699999999998,0.013952,2.842903445423339e-05,,,,,,8192,64,8,2,131072,1,64,128,True,FLASH_ATTENTION
0.017216000000000002,0.017344000000000002,0.017291940000000002,0.017296,3.4312918849902136e-05,,,,,,8192,64,8,2,131072,1,64,192,True,FLASH_ATTENTION
0.020671,0.020800000000000003,0.0207346,0.020736,2.9276611825825143e-05,,,,,,8192,64,8,2,131072,1,64,256,True,FLASH_ATTENTION
0.024032,0.024224,0.024120839999999998,0.024127,3.7524050954021766e-05,,,,,,8192,64,8,2,131072,1,64,320,True,FLASH_ATTENTION
0.027456,0.027646999999999998,0.02754082,0.027551,3.6530912936854414e-05,,,,,,8192,64,8,2,131072,1,64,384,True,FLASH_ATTENTION
0.030816,0.031008,0.03091504,0.030912,3.5180085275621226e-05,,,,,,8192,64,8,2,131072,1,64,448,True,FLASH_ATTENTION
0.034304,0.034432000000000004,0.03437354000000001,0.034368,2.9744384343939526e-05,,,,,,8192,64,8,2,131072,1,64,512,True,FLASH_ATTENTION
0.037695,0.037823999999999997,0.037754760000000005,0.03776,3.351689723109715e-05,,,,,,8192,64,8,2,131072,1,64,576,True,FLASH_ATTENTION
0.041088,0.041248,0.04116077999999999,0.041152,3.135173998361195e-05,,,,,,8192,64,8,2,131072,1,64,640,True,FLASH_ATTENTION
0.044511,0.04464,0.04457376,0.044576000000000005,3.103195772103227e-05,,,,,,8192,64,8,2,131072,1,64,704,True,FLASH_ATTENTION
0.047934,0.048063,0.04798482,0.0479985,3.457611314187655e-05,,,,,,8192,64,8,2,131072,1,64,768,True,FLASH_ATTENTION
0.051295,0.05152,0.0513814,0.05136,4.366417295678407e-05,,,,,,8192,64,8,2,131072,1,64,832,True,FLASH_ATTENTION
0.054719000000000004,0.054880000000000005,0.05478226,0.054783000000000005,4.2887671888317794e-05,,,,,,8192,64,8,2,131072,1,64,896,True,FLASH_ATTENTION
0.058112000000000004,0.05824,0.058194119999999995,0.058207,3.433169963750621e-05,,,,,,8192,64,8,2,131072,1,64,960,True,FLASH_ATTENTION
0.061567000000000004,0.061759,0.06162768,0.061631,3.936772281958914e-05,,,,,,8192,64,8,2,131072,1,64,1024,True,FLASH_ATTENTION
0.064959,0.06512000000000001,0.06502732,0.065024,3.665702661155198e-05,,,,,,8192,64,8,2,131072,1,64,1088,True,FLASH_ATTENTION
0.068351,0.068543,0.0684528,0.068448,4.1077487751809346e-05,,,,,,8192,64,8,2,131072,1,64,1152,True,FLASH_ATTENTION
0.071774,0.071934,0.07184122,0.071838,3.5723544057108796e-05,,,,,,8192,64,8,2,131072,1,64,1216,True,FLASH_ATTENTION
0.07516800000000001,0.075359,0.07524934,0.07523200000000001,4.200648045242598e-05,,,,,,8192,64,8,2,131072,1,64,1280,True,FLASH_ATTENTION
0.078561,0.078753,0.07866436,0.078657,5.114909969882081e-05,,,,,,8192,64,8,2,131072,1,64,1344,True,FLASH_ATTENTION
0.081983,0.082208,0.08209732,0.08208,4.53128855845665e-05,,,,,,8192,64,8,2,131072,1,64,1408,True,FLASH_ATTENTION
0.085407,0.08556699999999999,0.08548605999999999,0.08547199999999999,3.7422137833105445e-05,,,,,,8192,64,8,2,131072,1,64,1472,True,FLASH_ATTENTION
0.08883100000000001,0.089023,0.08891898000000001,0.088927,3.988808844755478e-05,,,,,,8192,64,8,2,131072,1,64,1536,True,FLASH_ATTENTION
0.092223,0.092479,0.09235706,0.092351,5.6688062235360566e-05,,,,,,8192,64,8,2,131072,1,64,1600,True,FLASH_ATTENTION
0.09564700000000001,0.095935,0.09575275999999999,0.095743,5.7408208472309196e-05,,,,,,8192,64,8,2,131072,1,64,1664,True,FLASH_ATTENTION
0.099069,0.09923000000000001,0.09915663999999999,0.099166,4.6149218844960526e-05,,,,,,8192,64,8,2,131072,1,64,1728,True,FLASH_ATTENTION
0.1024,0.102687,0.10256388,0.1025595,5.199062992501549e-05,,,,,,8192,64,8,2,131072,1,64,1792,True,FLASH_ATTENTION
0.105823,0.106078,0.10596522,0.10598300000000001,5.5126868222310283e-05,,,,,,8192,64,8,2,131072,1,64,1856,True,FLASH_ATTENTION
0.109279,0.109504,0.10938678000000002,0.1093915,5.099736855956436e-05,,,,,,8192,64,8,2,131072,1,64,1920,True,FLASH_ATTENTION
0.11267100000000001,0.112959,0.11279052,0.11278300000000001,5.824061812858895e-05,,,,,,8192,64,8,2,131072,1,64,1984,True,FLASH_ATTENTION
0.014047,0.014144,0.01410034,0.014112,2.544689372005928e-05,,,,,,8192,64,8,2,131072,1,96,96,True,FLASH_ATTENTION
0.01744,0.017568,0.01750974,0.017504000000000002,3.182754153245275e-05,,,,,,8192,64,8,2,131072,1,96,192,True,FLASH_ATTENTION
0.024192,0.024384,0.024286620000000002,0.024288,4.09423448278192e-05,,,,,,8192,64,8,2,131072,1,96,288,True,FLASH_ATTENTION
0.027711,0.027872,0.0277725,0.027774999999999998,3.965766004191349e-05,,,,,,8192,64,8,2,131072,1,96,384,True,FLASH_ATTENTION
0.034432000000000004,0.034592,0.03449756,0.0344955,3.913267688262502e-05,,,,,,8192,64,8,2,131072,1,96,480,True,FLASH_ATTENTION
0.037918999999999994,0.038048000000000005,0.03798758,0.037984000000000004,3.304668818505207e-05,,,,,,8192,64,8,2,131072,1,96,576,True,FLASH_ATTENTION
0.044639000000000005,0.044831,0.04471304,0.04470300000000001,4.274433763669649e-05,,,,,,8192,64,8,2,131072,1,96,672,True,FLASH_ATTENTION
0.048128000000000004,0.048352,0.04821716,0.0482075,4.7474355182561124e-05,,,,,,8192,64,8,2,131072,1,96,768,True,FLASH_ATTENTION
0.054879,0.05504,0.054960159999999994,0.05494400000000001,3.86385092880138e-05,,,,,,8192,64,8,2,131072,1,96,864,True,FLASH_ATTENTION
0.058399,0.058592,0.058468559999999996,0.0584635,4.529996026488322e-05,,,,,,8192,64,8,2,131072,1,96,960,True,FLASH_ATTENTION
0.065088,0.06528,0.06519116,0.06518399999999999,3.8189192188366936e-05,,,,,,8192,64,8,2,131072,1,96,1056,True,FLASH_ATTENTION
0.068608,0.06883199999999999,0.06870686,0.068704,4.442522256556486e-05,,,,,,8192,64,8,2,131072,1,96,1152,True,FLASH_ATTENTION
0.075295,0.075519,0.07542086,0.075423,4.920813347405002e-05,,,,,,8192,64,8,2,131072,1,96,1248,True,FLASH_ATTENTION
0.078815,0.079039,0.07891886000000001,0.07891100000000001,4.492705643595982e-05,,,,,,8192,64,8,2,131072,1,96,1344,True,FLASH_ATTENTION
0.08556699999999999,0.08576,0.08566314000000003,0.085663,4.826800596668538e-05,,,,,,8192,64,8,2,131072,1,96,1440,True,FLASH_ATTENTION
0.08905500000000001,0.089312,0.08914624,0.089151,4.9348783166356266e-05,,,,,,8192,64,8,2,131072,1,96,1536,True,FLASH_ATTENTION
0.095807,0.095999,0.09587821999999999,0.095871,4.8351335038445594e-05,,,,,,8192,64,8,2,131072,1,96,1632,True,FLASH_ATTENTION
0.099232,0.099551,0.09938030000000002,0.09939100000000001,5.2954036673327456e-05,,,,,,8192,64,8,2,131072,1,96,1728,True,FLASH_ATTENTION
0.10598300000000001,0.10624,0.10612356000000002,0.106112,4.713985999130765e-05,,,,,,8192,64,8,2,131072,1,96,1824,True,FLASH_ATTENTION
0.10947100000000001,0.109696,0.10960160000000001,0.109599,4.705571166181651e-05,,,,,,8192,64,8,2,131072,1,96,1920,True,FLASH_ATTENTION
0.014368,0.014496,0.0144344,0.014432,2.6978509966267516e-05,,,,,,8192,64,8,2,131072,1,128,128,True,FLASH_ATTENTION
0.02112,0.021248000000000003,0.021197900000000002,0.021184,2.8693727537565414e-05,,,,,,8192,64,8,2,131072,1,128,256,True,FLASH_ATTENTION
0.027937,0.028097,0.02801384,0.028001,3.258794869273048e-05,,,,,,8192,64,8,2,131072,1,128,384,True,FLASH_ATTENTION
0.034783,0.034913,0.0348498,0.034848,3.2349961360099354e-05,,,,,,8192,64,8,2,131072,1,128,512,True,FLASH_ATTENTION
0.041568,0.041728,0.04164002,0.041631999999999995,4.143066014439029e-05,,,,,,8192,64,8,2,131072,1,128,640,True,FLASH_ATTENTION
0.048415,0.048576,0.048496120000000004,0.048511000000000006,4.304260215182199e-05,,,,,,8192,64,8,2,131072,1,128,768,True,FLASH_ATTENTION
0.055231,0.055423,0.055323580000000004,0.055327,4.224409544539969e-05,,,,,,8192,64,8,2,131072,1,128,896,True,FLASH_ATTENTION
0.062048000000000006,0.062240000000000004,0.06213208,0.0621275,4.186542248682043e-05,,,,,,8192,64,8,2,131072,1,128,1024,True,FLASH_ATTENTION
0.06886300000000001,0.069088,0.06896064,0.068959,4.402488387264663e-05,,,,,,8192,64,8,2,131072,1,128,1152,True,FLASH_ATTENTION
0.075712,0.075872,0.07577184000000001,0.075776,3.5950721828638324e-05,,,,,,8192,64,8,2,131072,1,128,1280,True,FLASH_ATTENTION
0.082527,0.08275199999999999,0.08263042000000001,0.082624,5.01809087203491e-05,,,,,,8192,64,8,2,131072,1,128,1408,True,FLASH_ATTENTION
0.089245,0.089565,0.08942888000000002,0.089437,4.962847569691994e-05,,,,,,8192,64,8,2,131072,1,128,1536,True,FLASH_ATTENTION
0.096065,0.096353,0.09626286000000002,0.09625700000000001,4.338617752233977e-05,,,,,,8192,64,8,2,131072,1,128,1664,True,FLASH_ATTENTION
0.103039,0.1032,0.10309686,0.103103,3.78924847430209e-05,,,,,,8192,64,8,2,131072,1,128,1792,True,FLASH_ATTENTION
0.10975900000000001,0.110015,0.10991232000000001,0.109919,4.8483580725847445e-05,,,,,,8192,64,8,2,131072,1,128,1920,True,FLASH_ATTENTION
0.014368,0.014465,0.01443012,0.014432,2.8269870887572232e-05,,,,,,8192,64,8,2,131072,1,128,128,True,FLASH_ATTENTION
0.021088000000000003,0.021248000000000003,0.021185,0.021184,3.3760331751925026e-05,,,,,,8192,64,8,2,131072,1,128,256,True,FLASH_ATTENTION
0.027936,0.028096,0.0280145,0.0280155,3.5216615396713693e-05,,,,,,8192,64,8,2,131072,1,128,384,True,FLASH_ATTENTION
0.034751,0.034943,0.034838320000000006,0.034847,3.781821783215071e-05,,,,,,8192,64,8,2,131072,1,128,512,True,FLASH_ATTENTION
0.041600000000000005,0.041728,0.04166422,0.041664,3.1501930099598606e-05,,,,,,8192,64,8,2,131072,1,128,640,True,FLASH_ATTENTION
0.048415,0.048608,0.04848674000000001,0.048479999999999995,3.806090382531657e-05,,,,,,8192,64,8,2,131072,1,128,768,True,FLASH_ATTENTION
0.055231,0.055392000000000004,0.05530642,0.055296,4.1761748047705595e-05,,,,,,8192,64,8,2,131072,1,128,896,True,FLASH_ATTENTION
0.062079999999999996,0.062272,0.062176779999999994,0.062175,4.1874713133345866e-05,,,,,,8192,64,8,2,131072,1,128,1024,True,FLASH_ATTENTION
0.068896,0.069024,0.06896712,0.06896,3.353961240086139e-05,,,,,,8192,64,8,2,131072,1,128,1152,True,FLASH_ATTENTION
0.075647,0.07590300000000001,0.07579446000000002,0.075807,4.0939081572503224e-05,,,,,,8192,64,8,2,131072,1,128,1280,True,FLASH_ATTENTION
0.082464,0.08278300000000001,0.08264782,0.082655,5.255842082863685e-05,,,,,,8192,64,8,2,131072,1,128,1408,True,FLASH_ATTENTION
0.08928100000000001,0.089568,0.08944308,0.089441,5.2822283176704094e-05,,,,,,8192,64,8,2,131072,1,128,1536,True,FLASH_ATTENTION
0.096192,0.096383,0.09627662000000001,0.09627150000000001,4.358664474354524e-05,,,,,,8192,64,8,2,131072,1,128,1664,True,FLASH_ATTENTION
0.103007,0.103199,0.10310398000000001,0.1031035,4.319281884758261e-05,,,,,,8192,64,8,2,131072,1,128,1792,True,FLASH_ATTENTION
0.109791,0.110015,0.10991468000000001,0.109919,4.3987925616013745e-05,,,,,,8192,64,8,2,131072,1,128,1920,True,FLASH_ATTENTION
0.017888,0.01808,0.017977,0.017968500000000002,3.9643410549546385e-05,,,,,,8192,64,8,2,131072,1,160,160,True,FLASH_ATTENTION
0.024767,0.025024,0.02487648,0.0248795,4.843231978751445e-05,,,,,,8192,64,8,2,131072,1,160,320,True,FLASH_ATTENTION
0.034975,0.035136,0.035031480000000004,0.0350395,3.7718027520007344e-05,,,,,,8192,64,8,2,131072,1,160,480,True,FLASH_ATTENTION
0.041822000000000005,0.042046,0.04193542,0.0419345,4.6283513263363394e-05,,,,,,8192,64,8,2,131072,1,160,640,True,FLASH_ATTENTION
0.051999000000000004,0.05216,0.052090580000000004,0.052095999999999996,3.860419148227359e-05,,,,,,8192,64,8,2,131072,1,160,800,True,FLASH_ATTENTION
0.058879,0.059103,0.05899152,0.0589915,4.1510596237587176e-05,,,,,,8192,64,8,2,131072,1,160,960,True,FLASH_ATTENTION
0.069086,0.069312,0.06919462,0.069215,6.031016166451496e-05,,,,,,8192,64,8,2,131072,1,160,1120,True,FLASH_ATTENTION
0.075936,0.07615999999999999,0.0760632,0.07606399999999999,5.742891257894313e-05,,,,,,8192,64,8,2,131072,1,160,1280,True,FLASH_ATTENTION
0.086143,0.086367,0.08623278,0.08623900000000001,5.541346045862882e-05,,,,,,8192,64,8,2,131072,1,160,1440,True,FLASH_ATTENTION
0.093023,0.093247,0.09314544,0.093151,4.720769428811309e-05,,,,,,8192,64,8,2,131072,1,160,1600,True,FLASH_ATTENTION
0.103199,0.103455,0.1033347,0.1033275,6.224347355345835e-05,,,,,,8192,64,8,2,131072,1,160,1760,True,FLASH_ATTENTION
0.018015999999999997,0.018175999999999998,0.01810734,0.018112,4.099883412976552e-05,,,,,,8192,64,8,2,131072,1,192,192,True,FLASH_ATTENTION
0.028256,0.028416,0.028333159999999996,0.02832,4.2376106475229386e-05,,,,,,8192,64,8,2,131072,1,192,384,True,FLASH_ATTENTION
0.038464,0.038656,0.0385751,0.038560000000000004,4.0017121335749214e-05,,,,,,8192,64,8,2,131072,1,192,576,True,FLASH_ATTENTION
0.048703,0.048896,0.048803099999999995,0.048799,4.817437077949274e-05,,,,,,8192,64,8,2,131072,1,192,768,True,FLASH_ATTENTION
0.058912,0.059136,0.05903444,0.059039,4.680092306782101e-05,,,,,,8192,64,8,2,131072,1,192,960,True,FLASH_ATTENTION
0.069184,0.06944,0.06930194,0.06931100000000001,5.7636936074015727e-05,,,,,,8192,64,8,2,131072,1,192,1152,True,FLASH_ATTENTION
0.079359,0.07964700000000001,0.07953536,0.0795355,6.286167671960468e-05,,,,,,8192,64,8,2,131072,1,192,1344,True,FLASH_ATTENTION
0.089695,0.08995099999999999,0.08984244000000002,0.089855,5.7310089862081804e-05,,,,,,8192,64,8,2,131072,1,192,1536,True,FLASH_ATTENTION
0.099871,0.100095,0.09998752,0.09999899999999999,5.26324006672689e-05,,,,,,8192,64,8,2,131072,1,192,1728,True,FLASH_ATTENTION
0.021343,0.021536000000000003,0.021438580000000006,0.02144,4.660003862659334e-05,,,,,,8192,64,8,2,131072,1,224,224,True,FLASH_ATTENTION
0.031776,0.031904,0.03183984,0.03184,3.6170352500355e-05,,,,,,8192,64,8,2,131072,1,224,448,True,FLASH_ATTENTION
0.045248,0.045471,0.04535588000000001,0.045344,4.039734644750808e-05,,,,,,8192,64,8,2,131072,1,224,672,True,FLASH_ATTENTION
0.055647,0.055808,0.05572254000000001,0.055712000000000005,4.4649394172821626e-05,,,,,,8192,64,8,2,131072,1,224,896,True,FLASH_ATTENTION
0.069151,0.069343,0.06925756,0.069248,4.1816819582554934e-05,,,,,,8192,64,8,2,131072,1,224,1120,True,FLASH_ATTENTION
0.079359,0.079679,0.07959021999999999,0.079614,6.449443076731614e-05,,,,,,8192,64,8,2,131072,1,224,1344,True,FLASH_ATTENTION
0.092991,0.09328,0.0931527,0.0931515,5.838433008950242e-05,,,,,,8192,64,8,2,131072,1,224,1568,True,FLASH_ATTENTION
0.10339100000000001,0.103616,0.10348334000000001,0.103487,5.607659404778314e-05,,,,,,8192,64,8,2,131072,1,224,1792,True,FLASH_ATTENTION
0.0216,0.021759,0.021667640000000005,0.021664000000000003,3.418172611206179e-05,,,,,,8192,64,8,2,131072,1,256,256,True,FLASH_ATTENTION
0.035232,0.035424,0.03535002,0.035359,3.576785707866781e-05,,,,,,8192,64,8,2,131072,1,256,512,True,FLASH_ATTENTION
0.048895,0.049088,0.048987800000000005,0.048992,4.142269909119896e-05,,,,,,8192,64,8,2,131072,1,256,768,True,FLASH_ATTENTION
0.062528,0.062785,0.06264576000000001,0.062656,4.6901837917078716e-05,,,,,,8192,64,8,2,131072,1,256,1024,True,FLASH_ATTENTION
0.076095,0.07638400000000001,0.07627918,0.07628700000000001,5.2540152264720026e-05,,,,,,8192,64,8,2,131072,1,256,1280,True,FLASH_ATTENTION
0.089855,0.090047,0.08994094000000002,0.08995099999999999,5.4142186878624166e-05,,,,,,8192,64,8,2,131072,1,256,1536,True,FLASH_ATTENTION
0.103424,0.103648,0.10356134,0.103552,4.91730047892138e-05,,,,,,8192,64,8,2,131072,1,256,1792,True,FLASH_ATTENTION
0.025599,0.025856,0.0257374,0.02576,5.7690553819494535e-05,,,,,,8192,64,8,2,131072,1,288,288,True,FLASH_ATTENTION
0.039424,0.039712000000000004,0.03957992,0.039584,6.317652728664256e-05,,,,,,8192,64,8,2,131072,1,288,576,True,FLASH_ATTENTION
0.05632,0.056512,0.05644776,0.056448,4.7398126545254035e-05,,,,,,8192,64,8,2,131072,1,288,864,True,FLASH_ATTENTION
